source,target,source_type,target_type,edge_type,regulatory_type,weight,pearson_r,pearson_p,pearson_p_fdr,fdr_significant,miRDB_validated
hsa-miR-548g,PTHLH,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.3034790369948733,-0.3034790369948733,0.09131126736857786,0.9988699114074102,False,False
hsa-miR-548g,EGR1,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.27544886249362277,-0.27544886249362277,0.12704184810510355,0.9988699114074102,False,False
hsa-miR-579 (+++ See note below),CASP10,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.3225811616921798,-0.3225811616921798,0.07175387267681224,0.9988699114074102,False,False
hsa-miR-579 (+++ See note below),CCNE1,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.31148498371392375,-0.31148498371392375,0.08267171237160688,0.9988699114074102,False,False
hsa-miR-579 (+++ See note below),TGFA,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.30036634725166245,-0.30036634725166245,0.0948501715283512,0.9988699114074102,False,False
hsa-miR-660,TGFBI,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.2975526039368854,-0.2975526039368854,0.09813804966530212,0.9988699114074102,False,False
hsa-miR-660,PTHLH,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.2731534623399358,-0.2731534623399358,0.1303695388416029,0.9988699114074102,False,False
hsa-miR-708,hsa-miR-2117,miRNA,miRNA,miRNA-miRNA,coexpression,0.9275109201861433,0.9275109201861433,2.3404783452157694e-14,1.4878755194585963e-12,False,False
hsa-miR-1246,DLC1,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.27995983657925017,-0.27995983657925017,0.12068559928470679,0.9988699114074102,False,False
hsa-miR-1274a,CASP10,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.3101678361736242,-0.3101678361736242,0.08404813474658133,0.9988699114074102,False,False
hsa-miR-1274a,MMP1,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.272760239794132,-0.272760239794132,0.13094597990229054,0.9988699114074102,False,False
hsa-miR-1975,PLAT,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.32257538950540315,-0.32257538950540315,0.07175924484598714,0.9988699114074102,False,False
hsa-miR-1979,PLAT,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.37095111414580856,-0.37095111414580856,0.036603505709870955,0.9988699114074102,False,False
hsa-miR-1979,PTHLH,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.3467944580341798,-0.3467944580341798,0.05183016738399477,0.9988699114074102,False,False
BCL2A1,MMP9,mRNA,mRNA,mRNA-mRNA,coexpression,0.6091384337931138,0.6091384337931138,0.0002155844710191959,0.0028688337557568402,False,False
BCL2A1,PLAUR,mRNA,mRNA,mRNA-mRNA,coexpression,0.5911456563861264,0.5911456563861264,0.000367068151542953,0.004128147982936702,False,False
BCL2A1,ETS1,mRNA,mRNA,mRNA-mRNA,coexpression,0.5839119702260895,0.5839119702260895,0.0004506995554376102,0.00471853047655636,False,False
CAV1,PDGFRA,mRNA,mRNA,mRNA-mRNA,coexpression,0.8099232264096291,0.8099232264096291,1.9646765301161914e-08,2.750547142162668e-06,False,False
CAV1,CD34,mRNA,mRNA,mRNA-mRNA,coexpression,0.8019037788132563,0.8019037788132563,3.447505378944818e-08,4.083967910442323e-06,False,False
CAV1,IGFBP6,mRNA,mRNA,mRNA-mRNA,coexpression,0.7688150467573047,0.7688150467573047,2.751769751605174e-07,1.956857569541198e-05,False,False
CAV1,DLC1,mRNA,mRNA,mRNA-mRNA,coexpression,0.710474766102725,0.710474766102725,5.2213795721696e-06,0.0001961201107595411,False,False
CAV1,PDGFRB,mRNA,mRNA,mRNA-mRNA,coexpression,0.7010911246684705,0.7010911246684705,7.85005952224554e-06,0.0002468660493883613,False,False
CAV1,EGR1,mRNA,mRNA,mRNA-mRNA,coexpression,0.6904910654079816,0.6904910654079816,1.2219115903961243e-05,0.0003360256873589342,False,False
CAV1,FOS,mRNA,mRNA,mRNA-mRNA,coexpression,0.6530121801537543,0.6530121801537543,5.092841183712469e-05,0.0009927816991034432,False,False
CAV1,IGF1,mRNA,mRNA,mRNA-mRNA,coexpression,0.6439077003700006,0.6439077003700006,6.999074154782168e-05,0.001298623397393318,False,False
CAV1,CDKN1A,mRNA,mRNA,mRNA-mRNA,coexpression,0.6112750944029735,0.6112750944029735,0.000201948245601128,0.0027587917507760733,False,False
CAV1,PLAT,mRNA,mRNA,mRNA-mRNA,coexpression,0.5829623953911078,0.5829623953911078,0.00046284347287209673,0.004751859654820193,False,False
CCNE1,NOTCH1,mRNA,mRNA,mRNA-mRNA,coexpression,0.7152603873556256,0.7152603873556256,4.2151087359287485e-06,0.00018031298481472978,False,False
CCNE1,PLAUR,mRNA,mRNA,mRNA-mRNA,coexpression,0.6619221179364823,0.6619221179364823,3.692778758639165e-05,0.0007790245600416869,False,False
CCNE1,CSK,mRNA,mRNA,mRNA-mRNA,coexpression,0.6386434993384649,0.6386434993384649,8.372539931569935e-05,0.0015126521285378429,False,False
CCNE1,PTK7,mRNA,mRNA,mRNA-mRNA,coexpression,0.6180504718927514,0.6180504718927514,0.00016364043069813303,0.0023774175780672158,False,False
CD34,IGFBP6,mRNA,mRNA,mRNA-mRNA,coexpression,0.8694851264179858,0.8694851264179858,1.0640140953570201e-10,4.096454267124528e-08,False,False
CD34,DLC1,mRNA,mRNA,mRNA-mRNA,coexpression,0.8110836391812467,0.8110836391812467,1.8072051851081283e-08,2.750547142162668e-06,False,False
CD34,EGR1,mRNA,mRNA,mRNA-mRNA,coexpression,0.7427461554223854,0.7427461554223854,1.1282875112634717e-06,6.205581311949094e-05,False,False
CD34,FOS,mRNA,mRNA,mRNA-mRNA,coexpression,0.7372088059313784,0.7372088059313784,1.4905253461307243e-06,7.651363443471051e-05,False,False
CD34,IGF1,mRNA,mRNA,mRNA-mRNA,coexpression,0.7277702181643445,0.7277702181643445,2.3590406771850037e-06,0.0001135288325895283,False,False
CD34,PDGFRB,mRNA,mRNA,mRNA-mRNA,coexpression,0.7097371980576446,0.7097371980576446,5.394508801177769e-06,0.00019779865604318487,False,False
CD34,PDGFRA,mRNA,mRNA,mRNA-mRNA,coexpression,0.6900425839961499,0.6900425839961499,1.2444972609817605e-05,0.00033623259331787915,False,False
CD34,FGFR1,mRNA,mRNA,mRNA-mRNA,coexpression,0.6808662670019164,0.6808662670019164,1.797758738316905e-05,0.0004259305318473898,False,False
CD34,PLAT,mRNA,mRNA,mRNA-mRNA,coexpression,0.645320829453799,0.645320829453799,6.666574681243648e-05,0.001253359727235446,False,False
CD34,JUN,mRNA,mRNA,mRNA-mRNA,coexpression,0.6091440282672863,0.6091440282672863,0.00021554772267040102,0.0028688337557568402,False,False
CD34,CDKN1A,mRNA,mRNA,mRNA-mRNA,coexpression,0.6082874732901071,0.6082874732901071,0.00022123952029345543,0.002887363230948486,False,False
CD34,ESR1,mRNA,mRNA,mRNA-mRNA,coexpression,0.5932698697917306,0.5932698697917306,0.0003452776119801965,0.004028238806435626,False,False
CDKN1A,PDGFRB,mRNA,mRNA,mRNA-mRNA,coexpression,0.7394439942888078,0.7394439942888078,1.3331845050223746e-06,7.079669440463644e-05,False,False
CDKN1A,CEBPA,mRNA,mRNA,mRNA-mRNA,coexpression,0.6792308118940898,0.6792308118940898,1.9169536477286415e-05,0.00044061322649285194,False,False
CDKN1A,TIMP2,mRNA,mRNA,mRNA-mRNA,coexpression,0.6379265713836135,0.6379265713836135,8.577160053529525e-05,0.0015126521285378429,False,False
CDKN1A,MMP2,mRNA,mRNA,mRNA-mRNA,coexpression,0.6289122938348952,0.6289122938348952,0.00011560353783066736,0.0018739941922023971,False,False
CDKN1A,TIMP3,mRNA,mRNA,mRNA-mRNA,coexpression,0.6198015999846115,0.6198015999846115,0.00015485938405373792,0.0023469437141631147,False,False
CDKN1A,FGFR1,mRNA,mRNA,mRNA-mRNA,coexpression,0.6111973167970246,0.6111973167970246,0.00020243082327123135,0.0027587917507760733,False,False
CDKN1A,DLC1,mRNA,mRNA,mRNA-mRNA,coexpression,0.5865112651697806,0.5865112651697806,0.000418887134612541,0.004479765189606341,False,False
CEBPA,CSF3R,mRNA,mRNA,mRNA-mRNA,coexpression,0.637891754861183,0.637891754861183,8.587210156368821e-05,0.0015126521285378429,False,False
CEBPA,NOTCH1,mRNA,mRNA,mRNA-mRNA,coexpression,0.6149329999822987,0.6149329999822987,0.00018037746317462922,0.0025098623012109324,False,False
CEBPA,TNFRSF1B,mRNA,mRNA,mRNA-mRNA,coexpression,0.5944600617124597,0.5944600617124597,0.0003335766507604045,0.003979616720788425,False,False
CEBPA,CSK,mRNA,mRNA,mRNA-mRNA,coexpression,0.5942165447068726,0.5942165447068726,0.0003359416712353865,0.003979616720788425,False,False
COL1A1,MMP14,mRNA,mRNA,mRNA-mRNA,coexpression,0.8759859002916277,0.8759859002916277,5.173038705662892e-11,3.983239803360427e-08,False,False
COL1A1,TGFBI,mRNA,mRNA,mRNA-mRNA,coexpression,0.712737903362169,0.712737903362169,4.721134854294671e-06,0.00018642429937471263,False,False
COL1A1,MMP2,mRNA,mRNA,mRNA-mRNA,coexpression,0.7081979966918336,0.7081979966918336,5.77268230737873e-06,0.00020674257565961033,False,False
COL1A1,PTK7,mRNA,mRNA,mRNA-mRNA,coexpression,0.6832103894415681,0.6832103894415681,1.638565627228879e-05,0.00040699855902136674,False,False
COL1A1,PLAUR,mRNA,mRNA,mRNA-mRNA,coexpression,0.623275042360707,0.623275042360707,0.00013867548435888365,0.002201652019718359,False,False
COL1A1,MMP9,mRNA,mRNA,mRNA-mRNA,coexpression,0.6181211734649164,0.6181211734649164,0.00016327747465266144,0.0023774175780672158,False,False
COL1A1,MMP3,mRNA,mRNA,mRNA-mRNA,coexpression,0.6087790524267485,0.6087790524267485,0.00021795685027503267,0.0028688337557568402,False,False
COL1A1,TIMP2,mRNA,mRNA,mRNA-mRNA,coexpression,0.5885943524707121,0.5885943524707121,0.00039484440280432564,0.004307262196491943,False,False
CSF3,WEE1,mRNA,mRNA,mRNA-mRNA,coexpression,0.5906379003263541,0.5906379003263541,0.0003724538716404187,0.004128147982936702,False,False
CSF3R,CSK,mRNA,mRNA,mRNA-mRNA,coexpression,0.7861871208520241,0.7861871208520241,9.67407541242859e-08,9.932050756760019e-06,False,False
CSF3R,NOTCH1,mRNA,mRNA,mRNA-mRNA,coexpression,0.7068888178773185,0.7068888178773185,6.1130819936908225e-06,0.0002092032504507526,False,False
CSF3R,ETS1,mRNA,mRNA,mRNA-mRNA,coexpression,0.6743703257007627,0.6743703257007627,2.3144682468751685e-05,0.0005192991262669243,False,False
CSF3R,TNFRSF1B,mRNA,mRNA,mRNA-mRNA,coexpression,0.6571407496325982,0.6571407496325982,4.393748437452843e-05,0.0008787496874905686,False,False
CSF3R,S100A4,mRNA,mRNA,mRNA-mRNA,coexpression,0.6356585358928275,0.6356585358928275,9.254306846860894e-05,0.001601307027434357,False,False
CSF3R,IL1A,mRNA,mRNA,mRNA-mRNA,coexpression,0.6148388813200972,0.6148388813200972,0.00018090565937299577,0.0025098623012109324,False,False
CSF3R,LCK,mRNA,mRNA,mRNA-mRNA,coexpression,0.6033589078564341,0.6033589078564341,0.00025666530857531043,0.0031876175419836943,False,False
CSF3R,PLAUR,mRNA,mRNA,mRNA-mRNA,coexpression,0.5906236934142725,0.5906236934142725,0.0003726055646936374,0.004128147982936702,False,False
CSK,ETS1,mRNA,mRNA,mRNA-mRNA,coexpression,0.8051723634427699,0.8051723634427699,2.7499122246707368e-08,3.529054021660779e-06,False,False
CSK,NOTCH1,mRNA,mRNA,mRNA-mRNA,coexpression,0.766789422874948,0.766789422874948,3.0903869984277646e-07,2.0692156424255467e-05,False,False
CSK,LCK,mRNA,mRNA,mRNA-mRNA,coexpression,0.7069801286806776,0.7069801286806776,6.0887629327543e-06,0.0002092032504507526,False,False
CSK,PLAUR,mRNA,mRNA,mRNA-mRNA,coexpression,0.7019138062147936,0.7019138062147936,7.579067214876256e-06,0.0002468660493883613,False,False
CSK,TNFRSF1B,mRNA,mRNA,mRNA-mRNA,coexpression,0.6613159617565605,0.6613159617565605,3.775686759423874e-05,0.000785751028312536,False,False
CSK,S100A4,mRNA,mRNA,mRNA-mRNA,coexpression,0.6168214170948656,0.6168214170948656,0.00017006597026143565,0.002447678450491691,False,False
CSK,TNF,mRNA,mRNA,mRNA-mRNA,coexpression,0.6019678717597413,0.6019678717597413,0.0002675359334613232,0.0032698836311939503,False,False
CSK,MYCL1,mRNA,mRNA,mRNA-mRNA,coexpression,0.5911804407301167,0.5911804407301167,0.00036670173621787994,0.004128147982936702,False,False
DLC1,IGFBP6,mRNA,mRNA,mRNA-mRNA,coexpression,0.7463938216974536,0.7463938216974536,9.356167214714679e-07,5.3364805595039285e-05,False,False
DLC1,PDGFRB,mRNA,mRNA,mRNA-mRNA,coexpression,0.6376966425589344,0.6376966425589344,8.643726448787674e-05,0.0015126521285378429,False,False
DLC1,FGFR1,mRNA,mRNA,mRNA-mRNA,coexpression,0.6330565775359657,0.6330565775359657,0.00010089772921845785,0.0017075000329277482,False,False
DLC1,EGR1,mRNA,mRNA,mRNA-mRNA,coexpression,0.6066558886276372,0.6066558886276372,0.00023245254475724538,0.0030082094027408224,False,False
DLC1,IGF1,mRNA,mRNA,mRNA-mRNA,coexpression,0.6045283276526933,0.6045283276526933,0.0002478322020907563,0.0031029397660143473,False,False
DLC1,FOS,mRNA,mRNA,mRNA-mRNA,coexpression,0.5872487646627735,0.5872487646627735,0.0004102308121980136,0.004417870285209377,False,False
EGR1,FOS,mRNA,mRNA,mRNA-mRNA,coexpression,0.9150236763354372,0.9150236763354372,2.332428947068099e-13,3.5919405784848727e-10,False,False
EGR1,IGFBP6,mRNA,mRNA,mRNA-mRNA,coexpression,0.763338563258,0.763338563258,3.756072833689011e-07,2.410146734950449e-05,False,False
EGR1,JUN,mRNA,mRNA,mRNA-mRNA,coexpression,0.697466879209909,0.697466879209909,9.151454126128664e-06,0.00028186478708476287,False,False
EGR1,IGF1,mRNA,mRNA,mRNA-mRNA,coexpression,0.6879449606954846,0.6879449606954846,1.3552272050917594e-05,0.00035983618893815683,False,False
EGR1,FGFR1,mRNA,mRNA,mRNA-mRNA,coexpression,0.6629663587720125,0.6629663587720125,3.553783970390785e-05,0.000760114904778029,False,False
EGR1,ESR1,mRNA,mRNA,mRNA-mRNA,coexpression,0.6059345453311624,0.6059345453311624,0.00023756906764213124,0.003023606315445307,False,False
EPS8,ETV6,mRNA,mRNA,mRNA-mRNA,coexpression,0.5883886324960251,0.5883886324960251,0.0003971631375986077,0.004307262196491943,False,False
ETS1,TNFRSF1B,mRNA,mRNA,mRNA-mRNA,coexpression,0.8200703333555829,0.8200703333555829,9.276514036612352e-09,1.587314624042558e-06,False,False
ETS1,LCK,mRNA,mRNA,mRNA-mRNA,coexpression,0.7839456280422169,0.7839456280422169,1.1129910883875696e-07,1.0712539225730358e-05,False,False
ETS1,S100A4,mRNA,mRNA,mRNA-mRNA,coexpression,0.7822661058857521,0.7822661058857521,1.2349365639150485e-07,1.1187072402524558e-05,False,False
ETS1,NOTCH1,mRNA,mRNA,mRNA-mRNA,coexpression,0.6909732162895068,0.6909732162895068,1.1980442143706988e-05,0.000336004213539828,False,False
ETS1,PLAUR,mRNA,mRNA,mRNA-mRNA,coexpression,0.6190661213845643,0.6190661213845643,0.0001584949001772493,0.0023469437141631147,False,False
ETV6,TGFA,mRNA,mRNA,mRNA-mRNA,coexpression,0.6832433342655512,0.6832433342655512,1.63642202867762e-05,0.00040699855902136674,False,False
ETV6,PTK7,mRNA,mRNA,mRNA-mRNA,coexpression,0.5801311688553783,0.5801311688553783,0.0005007869931952779,0.005088371583041427,False,False
ETV6,PLAUR,mRNA,mRNA,mRNA-mRNA,coexpression,0.580027367455793,0.580027367455793,0.0005022288835209721,0.005088371583041427,False,False
FGFR1,PLAT,mRNA,mRNA,mRNA-mRNA,coexpression,0.7133792246861586,0.7133792246861586,4.587510510936226e-06,0.00018591489965373126,False,False
FGFR1,TIMP2,mRNA,mRNA,mRNA-mRNA,coexpression,0.6452897445858108,0.6452897445858108,6.673733612552374e-05,0.001253359727235446,False,False
FGFR1,IGFBP6,mRNA,mRNA,mRNA-mRNA,coexpression,0.6248674333311346,0.6248674333311346,0.00013177446004539837,0.0021138819632282656,False,False
FGFR1,PDGFRB,mRNA,mRNA,mRNA-mRNA,coexpression,0.6192552726759395,0.6192552726759395,0.00015755271557221716,0.0023469437141631147,False,False
FGFR1,FOS,mRNA,mRNA,mRNA-mRNA,coexpression,0.6021059685031833,0.6021059685031833,0.00026643874776772336,0.0032698836311939503,False,False
FGFR1,JUN,mRNA,mRNA,mRNA-mRNA,coexpression,0.5836081678494617,0.5836081678494617,0.0004545537896756177,0.00471853047655636,False,False
FOS,JUN,mRNA,mRNA,mRNA-mRNA,coexpression,0.7740348432094939,0.7740348432094939,2.029456380403289e-07,1.5626814129105327e-05,False,False
FOS,IGFBP6,mRNA,mRNA,mRNA-mRNA,coexpression,0.7174882290672239,0.7174882290672239,3.8096851539079117e-06,0.00017255632755935836,False,False
FOS,IGF1,mRNA,mRNA,mRNA-mRNA,coexpression,0.5963202841121013,0.5963202841121013,0.0003159921549271406,0.00380178061396716,False,False
GAS1,TIMP2,mRNA,mRNA,mRNA-mRNA,coexpression,0.7021072934403495,0.7021072934403495,7.516575944390603e-06,0.0002468660493883613,False,False
GAS1,PDGFRA,mRNA,mRNA,mRNA-mRNA,coexpression,0.7010768776000351,0.7010768776000351,7.85482884417513e-06,0.0002468660493883613,False,False
GAS1,S100A4,mRNA,mRNA,mRNA-mRNA,coexpression,0.5933445803328352,0.5933445803328352,0.00034453255766819536,0.004028238806435626,False,False
IGF1,IGFBP6,mRNA,mRNA,mRNA-mRNA,coexpression,0.8229374389976366,0.8229374389976366,7.440701689846492e-09,1.4323350752954499e-06,False,False
IGF1,PDGFRA,mRNA,mRNA,mRNA-mRNA,coexpression,0.621889472502588,0.621889472502588,0.00014494078205260982,0.002277640860826726,False,False
IGF1,PLAT,mRNA,mRNA,mRNA-mRNA,coexpression,0.6047983550260408,0.6047983550260408,0.0002458313955250283,0.0031029397660143473,False,False
IGFBP6,PDGFRA,mRNA,mRNA,mRNA-mRNA,coexpression,0.6914069035892155,0.6914069035892155,1.1769368145027708e-05,0.000336004213539828,False,False
IGFBP6,PLAT,mRNA,mRNA,mRNA-mRNA,coexpression,0.6551281113616501,0.6551281113616501,4.7229751767452554e-05,0.0009324848425881657,False,False
IGFBP6,PDGFRB,mRNA,mRNA,mRNA-mRNA,coexpression,0.6210269477845626,0.6210269477845626,0.00014896737287032138,0.002317270244649444,False,False
IL8,WFDC2,mRNA,mRNA,mRNA-mRNA,coexpression,0.6193848331534079,0.6193848331534079,0.000156910245788863,0.0023469437141631147,False,False
L1CAM,NOTCH1,mRNA,mRNA,mRNA-mRNA,coexpression,0.6952062007422258,0.6952062007422258,1.0059071444450282e-05,0.0003037445102834007,False,False
L1CAM,TNF,mRNA,mRNA,mRNA-mRNA,coexpression,0.5834530337829821,0.5834530337829821,0.0004565331435109725,0.00471853047655636,False,False
LCK,TNFRSF1B,mRNA,mRNA,mRNA-mRNA,coexpression,0.7621020360591204,0.7621020360591204,4.0248342450924184e-07,2.47929789497693e-05,False,False
MMP1,PLAUR,mRNA,mRNA,mRNA-mRNA,coexpression,0.5887283508114429,0.5887283508114429,0.0003933405210380155,0.004307262196491943,False,False
MMP2,TIMP2,mRNA,mRNA,mRNA-mRNA,coexpression,0.8707544495754286,0.8707544495754286,9.27084534036197e-11,4.096454267124528e-08,False,False
MMP2,PDGFRB,mRNA,mRNA,mRNA-mRNA,coexpression,0.8624178329793541,0.8624178329793541,2.2339244744471273e-10,6.880487381297152e-08,False,False
MMP2,MMP14,mRNA,mRNA,mRNA-mRNA,coexpression,0.7159370128989884,0.7159370128989884,4.0880205672743085e-06,0.00017987290496006956,False,False
MMP2,PLAT,mRNA,mRNA,mRNA-mRNA,coexpression,0.6600539648904657,0.6600539648904657,3.9536920666523916e-05,0.000811824771019291,False,False
MMP2,TIMP3,mRNA,mRNA,mRNA-mRNA,coexpression,0.6588164402757523,0.6588164402757523,4.135537722750557e-05,0.0008379905385573497,False,False
MMP2,PDGFRA,mRNA,mRNA,mRNA-mRNA,coexpression,0.6305624507469579,0.6305624507469579,0.0001095329700671098,0.0018137717624016033,False,False
MMP2,S100A4,mRNA,mRNA,mRNA-mRNA,coexpression,0.5996738489841237,0.5996738489841237,0.0002863587709625514,0.003472381947104954,False,False
MMP3,MMP9,mRNA,mRNA,mRNA-mRNA,coexpression,0.6062392862724102,0.6062392862724102,0.00023539543373917428,0.003020908066319403,False,False
MMP3,MMP14,mRNA,mRNA,mRNA-mRNA,coexpression,0.583613054144028,0.583613054144028,0.00045449156900649655,0.00471853047655636,False,False
MMP9,PLAUR,mRNA,mRNA,mRNA-mRNA,coexpression,0.7803803147280168,0.7803803147280168,1.3863608341374776e-07,1.1861087136509529e-05,False,False
MMP9,TNF,mRNA,mRNA,mRNA-mRNA,coexpression,0.692388418681036,0.692388418681036,1.130403087909488e-05,0.0003347732221885792,False,False
MMP9,MMP14,mRNA,mRNA,mRNA-mRNA,coexpression,0.6428813834690555,0.6428813834690555,7.249798843297754e-05,0.0013291297879379216,False,False
MMP9,SPP1,mRNA,mRNA,mRNA-mRNA,coexpression,0.5912718920024347,0.5912718920024347,0.0003657399422006154,0.004128147982936702,False,False
MMP9,TGFBI,mRNA,mRNA,mRNA-mRNA,coexpression,0.5834925138364511,0.5834925138364511,0.00045602869608438705,0.00471853047655636,False,False
MMP14,PTK7,mRNA,mRNA,mRNA-mRNA,coexpression,0.8236587631289971,0.8236587631289971,7.034781000405102e-09,1.4323350752954499e-06,False,False
MMP14,PLAUR,mRNA,mRNA,mRNA-mRNA,coexpression,0.7685409626709732,0.7685409626709732,2.7955108136302825e-07,1.956857569541198e-05,False,False
MMP14,TIMP2,mRNA,mRNA,mRNA-mRNA,coexpression,0.711096095042137,0.711096095042137,5.079462755202483e-06,0.0001955593160752956,False,False
MMP14,TGFBI,mRNA,mRNA,mRNA-mRNA,coexpression,0.6871202332926963,0.6871202332926963,1.4011473955455393e-05,0.0003657232184983272,False,False
MMP14,S100A4,mRNA,mRNA,mRNA-mRNA,coexpression,0.6742327400149418,0.6742327400149418,2.3267298514557e-05,0.0005192991262669243,False,False
MMP14,PDGFRB,mRNA,mRNA,mRNA-mRNA,coexpression,0.6470991325779278,0.6470991325779278,6.268313606724534e-05,0.0012066503692944727,False,False
MMP14,NOTCH1,mRNA,mRNA,mRNA-mRNA,coexpression,0.6310141505933774,0.6310141505933774,0.00010792174007440086,0.0018065160838541014,False,False
NOTCH1,PLAUR,mRNA,mRNA,mRNA-mRNA,coexpression,0.7133840246266719,0.7133840246266719,4.586523477234551e-06,0.00018591489965373126,False,False
NOTCH1,S100A4,mRNA,mRNA,mRNA-mRNA,coexpression,0.6837752489756148,0.6837752489756148,1.6021609641926708e-05,0.00040699855902136674,False,False
NOTCH1,TNF,mRNA,mRNA,mRNA-mRNA,coexpression,0.6657123247812773,0.6657123247812773,3.210460488158693e-05,0.000696353401656956,False,False
NOTCH1,PTK7,mRNA,mRNA,mRNA-mRNA,coexpression,0.6201585318970424,0.6201585318970424,0.00015312200773836816,0.0023469437141631147,False,False
PDGFRA,PDGFRB,mRNA,mRNA,mRNA-mRNA,coexpression,0.7541086187161601,0.7541086187161601,6.230832643877174e-07,3.6905701044503264e-05,False,False
PDGFRA,TIMP2,mRNA,mRNA,mRNA-mRNA,coexpression,0.7228724963185756,0.7228724963185756,2.9718410628430004e-06,0.0001386859162660067,False,False
PDGFRA,PLAT,mRNA,mRNA,mRNA-mRNA,coexpression,0.5910697432548078,0.5910697432548078,0.0003678689409874213,0.004128147982936702,False,False
PDGFRB,TIMP2,mRNA,mRNA,mRNA-mRNA,coexpression,0.8407232650144063,0.8407232650144063,1.7248519574669845e-09,4.4271200241652605e-07,False,False
PDGFRB,TIMP3,mRNA,mRNA,mRNA-mRNA,coexpression,0.7879071044663825,0.7879071044663825,8.677654642029963e-08,9.54542010623296e-06,False,False
PDGFRB,PLAT,mRNA,mRNA,mRNA-mRNA,coexpression,0.7323480354050539,0.7323480354050539,1.8925890555274414e-06,9.401894017781483e-05,False,False
PDGFRB,S100A4,mRNA,mRNA,mRNA-mRNA,coexpression,0.6346709380359943,0.6346709380359943,9.563829620394341e-05,0.0016364775128230318,False,False
PLAT,TIMP2,mRNA,mRNA,mRNA-mRNA,coexpression,0.6909330755698614,0.6909330755698614,1.2000150483565286e-05,0.000336004213539828,False,False
PLAT,TIMP3,mRNA,mRNA,mRNA-mRNA,coexpression,0.681480904049677,0.681480904049677,1.754721480423279e-05,0.00042574048615805275,False,False
PLAUR,PTK7,mRNA,mRNA,mRNA-mRNA,coexpression,0.7773191156607371,0.7773191156607371,1.668731857266945e-07,1.3525510843111027e-05,False,False
PLAUR,SPP1,mRNA,mRNA,mRNA-mRNA,coexpression,0.629099871441475,0.629099871441475,0.00011489865548713459,0.0018739941922023971,False,False
PLAUR,S100A4,mRNA,mRNA,mRNA-mRNA,coexpression,0.6090155211544024,0.6090155211544024,0.00021639325384455662,0.0028688337557568402,False,False
S100A4,TNFRSF1B,mRNA,mRNA,mRNA-mRNA,coexpression,0.6695941136647245,0.6695941136647245,2.7760007994735152e-05,0.0006107201758841734,False,False
S100A4,TIMP2,mRNA,mRNA,mRNA-mRNA,coexpression,0.6151353420907358,0.6151353420907358,0.0001792465648422646,0.0025098623012109324,False,False
TGFBI,TIMP2,mRNA,mRNA,mRNA-mRNA,coexpression,0.592765286873993,0.592765286873993,0.00035034710424477897,0.004056650680729019,False,False
TIMP2,TIMP3,mRNA,mRNA,mRNA-mRNA,coexpression,0.6804606146809516,0.6804606146809516,1.8266822524344138e-05,0.0004262258589013632,False,False
