source,target,source_type,target_type,edge_type,regulatory_type,weight,pearson_r,pearson_p,pearson_p_fdr,fdr_significant,miRDB_validated
hsa-miR-18b,hsa-miR-19b,miRNA,miRNA,miRNA-miRNA,coexpression,0.7428250980324297,0.7428250980324297,1.1736474414049761e-08,4.947850529291505e-07,False,False
hsa-miR-18b,hsa-miR-20a+hsa-miR-20b,miRNA,miRNA,miRNA-miRNA,coexpression,0.7224726043467994,0.7224726043467994,4.509711783800418e-08,1.3279879810013541e-06,False,False
hsa-miR-18b,MPL,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.34955940448302747,-0.34955940448302747,0.02157969933350707,0.3388214474793634,False,False
hsa-miR-19a,hsa-miR-20a+hsa-miR-20b,miRNA,miRNA,miRNA-miRNA,coexpression,0.9342572053439868,0.9342572053439868,5.759739831418406e-20,3.2953940035472447e-17,False,False
hsa-miR-19a,hsa-miR-19b,miRNA,miRNA,miRNA-miRNA,coexpression,0.9001977737506048,0.9001977737506048,2.1576381922011264e-16,6.172386399832508e-14,False,False
hsa-miR-19a,hsa-miR-106a+hsa-miR-17,miRNA,miRNA,miRNA-miRNA,coexpression,0.8663589521492236,0.8663589521492236,6.152816266000803e-14,1.1200922338787827e-11,False,False
hsa-miR-19a,hsa-miR-106b,miRNA,miRNA,miRNA-miRNA,coexpression,0.771161485237804,0.771161485237804,1.4412925722201461e-09,8.49567240494241e-08,False,False
hsa-miR-19a,hsa-miR-93,miRNA,miRNA,miRNA-miRNA,coexpression,0.7564963567775298,0.7564963567775298,4.420428738673777e-09,2.2668655762172555e-07,False,False
hsa-miR-19a,hsa-miR-32,miRNA,miRNA,miRNA-miRNA,coexpression,0.7371472602464474,0.7371472602464474,1.729729832255668e-08,6.524270322551835e-07,False,False
hsa-miR-19a,hsa-miR-362-3p,miRNA,miRNA,miRNA-miRNA,coexpression,0.7117342012175324,0.7117342012175324,8.75847477560644e-08,2.3701142889394456e-06,False,False
hsa-miR-19a,ESR1,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.3328158536490921,-0.3328158536490921,0.0292057253686437,0.379373339840114,False,False
hsa-miR-19b,hsa-miR-20a+hsa-miR-20b,miRNA,miRNA,miRNA-miRNA,coexpression,0.9538114983590459,0.9538114983590459,4.994364409702643e-23,2.0002429460859085e-19,False,False
hsa-miR-19b,hsa-miR-106a+hsa-miR-17,miRNA,miRNA,miRNA-miRNA,coexpression,0.9479421108920807,0.9479421108920807,5.486166468715189e-22,7.324032235734777e-19,False,False
hsa-miR-19b,hsa-miR-362-3p,miRNA,miRNA,miRNA-miRNA,coexpression,0.8184872320013556,0.8184872320013556,2.02627291937188e-11,2.459158497601327e-09,False,False
hsa-miR-19b,hsa-miR-455-5p,miRNA,miRNA,miRNA-miRNA,coexpression,0.7480422469049004,0.7480422469049004,8.14472533945343e-09,3.69418245829919e-07,False,False
hsa-miR-19b,hsa-miR-106b,miRNA,miRNA,miRNA-miRNA,coexpression,0.7447869399961706,0.7447869399961706,1.024048358043744e-08,4.4100147031883816e-07,False,False
hsa-miR-20a+hsa-miR-20b,hsa-miR-106a+hsa-miR-17,miRNA,miRNA,miRNA-miRNA,coexpression,0.937307412734766,0.937307412734766,2.2394143362521203e-20,1.4948090694482902e-17,False,False
hsa-miR-20a+hsa-miR-20b,hsa-miR-106b,miRNA,miRNA,miRNA-miRNA,coexpression,0.7580713279346473,0.7580713279346473,3.9340231516638744e-09,2.073126674001818e-07,False,False
hsa-miR-20a+hsa-miR-20b,hsa-miR-93,miRNA,miRNA,miRNA-miRNA,coexpression,0.7474035018210502,0.7474035018210502,8.521321023805552e-09,3.7784367483078647e-07,False,False
hsa-miR-20a+hsa-miR-20b,hsa-miR-362-3p,miRNA,miRNA,miRNA-miRNA,coexpression,0.7405791532984979,0.7405791532984979,1.3698840954941432e-08,5.486385802454044e-07,False,False
hsa-miR-20a+hsa-miR-20b,hsa-miR-455-5p,miRNA,miRNA,miRNA-miRNA,coexpression,0.7321383824740082,0.7321383824740082,2.415771840920492e-08,8.199293409225907e-07,False,False
hsa-miR-21,ATM,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.5576624175212544,-0.5576624175212544,0.00010234238885646186,0.08622428062276931,False,False
hsa-miR-21,LCK,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.5277677353162641,-0.5277677353162641,0.000275835353235448,0.08622428062276931,False,False
hsa-miR-21,ETS1,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.45311440372505646,-0.45311440372505646,0.0022789757396983945,0.18115985271716445,False,False
hsa-miR-21,FLT3,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.42354135169915036,-0.42354135169915036,0.004653903552029868,0.20757233541796932,False,False
hsa-miR-21,CSK,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.39714985935664815,-0.39714985935664815,0.00836472692718645,0.26500831300801797,False,False
hsa-miR-21,PTHLH,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.3197446475265688,-0.3197446475265688,0.03660507802992586,0.42270475895487325,False,False
hsa-miR-24,hsa-miR-27a,miRNA,miRNA,miRNA-miRNA,coexpression,0.8419825104901147,0.8419825104901147,1.4974383934701286e-12,2.398896306339146e-10,False,False
hsa-miR-24,hsa-miR-98,miRNA,miRNA,miRNA-miRNA,coexpression,0.7782532540429187,0.7782532540429187,8.135189505912575e-10,5.617488615720666e-08,False,False
hsa-miR-24,hsa-miR-151-3p,miRNA,miRNA,miRNA-miRNA,coexpression,0.7401626189217368,0.7401626189217368,1.4094893920956537e-08,5.58911387657732e-07,False,False
hsa-miR-24,hsa-miR-107,miRNA,miRNA,miRNA-miRNA,coexpression,0.7282669480666276,0.7282669480666276,3.11178225604804e-08,9.97015034837792e-07,False,False
hsa-miR-24,LCK,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.5293844222683156,-0.5293844222683156,0.0002620483979595985,0.08622428062276931,False,False
hsa-miR-24,CSK,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.4009045176543459,-0.4009045176543459,0.007716682614934977,0.2610206736863912,False,False
hsa-miR-24,ETS1,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.39553470008425695,-0.39553470008425695,0.008657596309845056,0.26500831300801797,False,False
hsa-miR-24,ATM,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.3619723719173699,-0.3619723719173699,0.017070945167643882,0.3162376800278189,False,False
hsa-miR-24,FLT3,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.3517305317453646,-0.3517305317453646,0.0207259274017026,0.3347047089915944,False,False
hsa-miR-25,hsa-miR-106b,miRNA,miRNA,miRNA-miRNA,coexpression,0.9229344817119097,0.9229344817119097,1.342433912959486e-18,4.8876798376388555e-16,False,False
hsa-miR-25,hsa-miR-93,miRNA,miRNA,miRNA-miRNA,coexpression,0.9071149032442816,0.9071149032442816,5.29307796115353e-17,1.7665647695349905e-14,False,False
hsa-miR-25,hsa-miR-455-5p,miRNA,miRNA,miRNA-miRNA,coexpression,0.7801309683165535,0.7801309683165535,6.96757560648183e-10,4.930798685243233e-08,False,False
hsa-miR-25,hsa-miR-362-3p,miRNA,miRNA,miRNA-miRNA,coexpression,0.7300936565179739,0.7300936565179739,2.76287511328966e-08,9.22109569060424e-07,False,False
hsa-miR-25,hsa-miR-96,miRNA,miRNA,miRNA-miRNA,coexpression,0.7244598985575246,0.7244598985575246,3.974998403885211e-08,1.188108176189403e-06,False,False
hsa-miR-27a,hsa-miR-98,miRNA,miRNA,miRNA-miRNA,coexpression,0.7472977619523308,0.7472977619523308,8.585212087291278e-09,3.7784367483078647e-07,False,False
hsa-miR-27a,hsa-miR-107,miRNA,miRNA,miRNA-miRNA,coexpression,0.7295779935211979,0.7295779935211979,2.8574777445538018e-08,9.458015179287584e-07,False,False
hsa-miR-27a,CSK,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.4630527814283834,-0.4630527814283834,0.001767040801714413,0.16908870385047736,False,False
hsa-miR-27a,LCK,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.44551649007722,-0.44551649007722,0.002754407734097302,0.18115985271716445,False,False
hsa-miR-27a,ETS1,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.34242665124668176,-0.34242665124668176,0.02459476583622309,0.3501595184395789,False,False
hsa-miR-27a,ATM,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.3363371644422614,-0.3363371644422614,0.027439541700970467,0.3683493765484861,False,False
hsa-miR-27a,FLT3,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.3175408577019786,-0.3175408577019786,0.03799233222566645,0.4239229177183601,False,False
hsa-miR-29b,MMP1,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.390353291663717,-0.390353291663717,0.00965743049823217,0.26500831300801797,False,False
hsa-miR-32,CD34,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.3958997638713826,-0.3958997638713826,0.008590640586411836,0.26500831300801797,False,False
hsa-miR-32,ATM,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.3606133523700716,-0.3606133523700716,0.017522132312538533,0.31652884177488966,False,False
hsa-miR-32,PTHLH,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.35760156575652347,-0.35760156575652347,0.01855799448972222,0.3259889280752704,False,False
hsa-miR-32,FLT3,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.34767075703756556,-0.34767075703756556,0.022346174673312336,0.34157872729574146,False,False
hsa-miR-32,ESR1,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.320857104926705,-0.320857104926705,0.035920743792658326,0.4210245318953441,False,False
hsa-miR-93,hsa-miR-106b,miRNA,miRNA,miRNA-miRNA,coexpression,0.9454074175957576,0.9454074175957576,1.4192049322469138e-21,1.4209789384122225e-18,False,False
hsa-miR-93,hsa-miR-96,miRNA,miRNA,miRNA-miRNA,coexpression,0.7776634266497954,0.7776634266497954,8.538265186254543e-10,5.795890181516855e-08,False,False
hsa-miR-93,hsa-miR-98,miRNA,miRNA,miRNA-miRNA,coexpression,0.7380217649390093,0.7380217649390093,1.6304782072721222e-08,6.339869145752281e-07,False,False
hsa-miR-93,hsa-miR-183,miRNA,miRNA,miRNA-miRNA,coexpression,0.7357414443444987,0.7357414443444987,1.9011810145641036e-08,7.032893689107131e-07,False,False
hsa-miR-93,hsa-miR-106a+hsa-miR-17,miRNA,miRNA,miRNA-miRNA,coexpression,0.7264274629825744,0.7264274629825744,3.504321537919495e-08,1.096469356200592e-06,False,False
hsa-miR-93,hsa-miR-429,miRNA,miRNA,miRNA-miRNA,coexpression,0.7160794538384102,0.7160794538384102,6.719728933420391e-08,1.8560354743688736e-06,False,False
hsa-miR-96,hsa-miR-183,miRNA,miRNA,miRNA-miRNA,coexpression,0.9236144848957155,0.9236144848957155,1.1267604695285695e-18,4.512675680461921e-16,False,False
hsa-miR-96,hsa-miR-106b,miRNA,miRNA,miRNA-miRNA,coexpression,0.8226089980251307,0.8226089980251307,1.3192182646636222e-11,1.704344887089615e-09,False,False
hsa-miR-96,hsa-miR-141,miRNA,miRNA,miRNA-miRNA,coexpression,0.7982169929621419,0.7982169929621419,1.4440925468553202e-10,1.4458976625388894e-08,False,False
hsa-miR-96,hsa-miR-340,miRNA,miRNA,miRNA-miRNA,coexpression,0.7827854433913051,0.7827854433913051,5.582610877145383e-10,4.4140774590322214e-08,False,False
hsa-miR-96,hsa-miR-200b,miRNA,miRNA,miRNA-miRNA,coexpression,0.767784160806969,0.767784160806969,1.8791511483905866e-09,1.0907246883049709e-07,False,False
hsa-miR-96,hsa-miR-148a,miRNA,miRNA,miRNA-miRNA,coexpression,0.7389740163747668,0.7389740163747668,1.5284642892293437e-08,6.001470076826982e-07,False,False
hsa-miR-96,hsa-miR-200a,miRNA,miRNA,miRNA-miRNA,coexpression,0.7293206489628093,0.7293206489628093,2.905811922279019e-08,9.461607112786562e-07,False,False
hsa-miR-96,hsa-miR-200c,miRNA,miRNA,miRNA-miRNA,coexpression,0.7243287749559452,0.7243287749559452,4.00837162642097e-08,1.1891502491715545e-06,False,False
hsa-miR-96,hsa-miR-429,miRNA,miRNA,miRNA-miRNA,coexpression,0.722198751118379,0.722198751118379,4.588442636378627e-08,1.3316458520794493e-06,False,False
hsa-miR-96,hsa-miR-98,miRNA,miRNA,miRNA-miRNA,coexpression,0.7195282687816834,0.7195282687816834,5.426284133710225e-08,1.5197390178677937e-06,False,False
hsa-miR-96,MPL,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.35313812999673416,-0.35313812999673416,0.020187695203634885,0.33184990164664496,False,False
hsa-miR-98,hsa-miR-107,miRNA,miRNA,miRNA-miRNA,coexpression,0.8617508577120396,0.8617508577120396,1.1777541277328043e-13,1.965377200654117e-11,False,False
hsa-miR-98,hsa-miR-128,miRNA,miRNA,miRNA-miRNA,coexpression,0.8285463442815664,0.8285463442815664,6.9704774734982865e-12,9.305587427120213e-10,False,False
hsa-miR-98,hsa-miR-429,miRNA,miRNA,miRNA-miRNA,coexpression,0.803725456722173,0.803725456722173,8.66205351558285e-11,9.376087656732247e-09,False,False
hsa-miR-98,hsa-miR-340,miRNA,miRNA,miRNA-miRNA,coexpression,0.7930651611480184,0.7930651611480184,2.2968047952479952e-10,2.0441562677707158e-08,False,False
hsa-miR-98,hsa-miR-183,miRNA,miRNA,miRNA-miRNA,coexpression,0.7865554994558285,0.7865554994558285,4.0534491649893295e-10,3.3820966470379714e-08,False,False
hsa-miR-98,hsa-miR-454,miRNA,miRNA,miRNA-miRNA,coexpression,0.7479307961358503,0.7479307961358503,8.209294351775978e-09,3.69418245829919e-07,False,False
hsa-miR-98,hsa-miR-200a,miRNA,miRNA,miRNA-miRNA,coexpression,0.7333944295035782,0.7333944295035782,2.2231982757218978e-08,7.675783701953622e-07,False,False
hsa-miR-98,hsa-miR-484,miRNA,miRNA,miRNA-miRNA,coexpression,0.7219123196929839,0.7219123196929839,4.672159045213383e-08,1.3383155846970816e-06,False,False
hsa-miR-98,hsa-miR-151-3p,miRNA,miRNA,miRNA-miRNA,coexpression,0.7122680001068639,0.7122680001068639,8.4801660609065e-08,2.3104125900633014e-06,False,False
hsa-miR-98,LCK,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.33821827210808736,-0.33821827210808736,0.026532984189077506,0.3653722412922148,False,False
hsa-miR-99a,hsa-miR-125b,miRNA,miRNA,miRNA-miRNA,coexpression,0.7639243305032717,0.7639243305032717,2.531023776277043e-09,1.407881975554105e-07,False,False
hsa-miR-99a,hsa-miR-216a,miRNA,miRNA,miRNA-miRNA,coexpression,0.713288318259093,0.713288318259093,7.970967036423956e-08,2.1865563685532837e-06,False,False
hsa-miR-101,hsa-miR-186,miRNA,miRNA,miRNA-miRNA,coexpression,0.7762050124254327,0.7762050124254327,9.616736221372087e-10,6.113496597872255e-08,False,False
hsa-miR-101,hsa-miR-194,miRNA,miRNA,miRNA-miRNA,coexpression,0.7725245201217094,0.7725245201217094,1.2933082314638412e-09,7.848029495473764e-08,False,False
hsa-miR-106a+hsa-miR-17,hsa-miR-362-3p,miRNA,miRNA,miRNA-miRNA,coexpression,0.7631278786986919,0.7631278786986919,2.6895559733597032e-09,1.455631307203461e-07,False,False
hsa-miR-106a+hsa-miR-17,hsa-miR-455-5p,miRNA,miRNA,miRNA-miRNA,coexpression,0.7340437165963096,0.7340437165963096,2.1293633760888533e-08,7.48078975547005e-07,False,False
hsa-miR-106a+hsa-miR-17,hsa-miR-106b,miRNA,miRNA,miRNA-miRNA,coexpression,0.7247179668312252,0.7247179668312252,3.9100708787977843e-08,1.186351050726146e-06,False,False
hsa-miR-106b,hsa-miR-455-5p,miRNA,miRNA,miRNA-miRNA,coexpression,0.7746611993245756,0.7746611993245756,1.089666525985333e-09,6.714022210109628e-08,False,False
hsa-miR-106b,hsa-miR-362-3p,miRNA,miRNA,miRNA-miRNA,coexpression,0.7418354615285655,0.7418354615285655,1.2566341740921041e-08,5.135530476774364e-07,False,False
hsa-miR-106b,hsa-miR-183,miRNA,miRNA,miRNA-miRNA,coexpression,0.7343770788330147,0.7343770788330147,2.0826347207672407e-08,7.381373501480352e-07,False,False
hsa-miR-107,hsa-miR-340,miRNA,miRNA,miRNA-miRNA,coexpression,0.7623541735239279,0.7623541735239279,2.852421144337708e-09,1.523192891076336e-07,False,False
hsa-miR-107,hsa-miR-128,miRNA,miRNA,miRNA-miRNA,coexpression,0.7490985825884845,0.7490985825884845,7.555869361114782e-09,3.5601478577958474e-07,False,False
hsa-miR-107,hsa-miR-183,miRNA,miRNA,miRNA-miRNA,coexpression,0.7266497122144063,0.7266497122144063,3.454554931511531e-08,1.0894088583231247e-06,False,False
hsa-miR-107,hsa-miR-374b,miRNA,miRNA,miRNA-miRNA,coexpression,0.7111842688725867,0.7111842688725867,9.054069874944715e-08,2.4086447639544384e-06,False,False
hsa-miR-107,LCK,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.44006291514872387,-0.44006291514872387,0.003147420908207068,0.18528941906161017,False,False
hsa-miR-125b,hsa-miR-199a-5p,miRNA,miRNA,miRNA-miRNA,coexpression,0.7321527472583937,0.7321527472583937,2.41348410345051e-08,8.199293409225907e-07,False,False
hsa-miR-127-3p,hsa-miR-154,miRNA,miRNA,miRNA-miRNA,coexpression,0.7543628200118212,0.7543628200118212,5.169455946629772e-09,2.5560087736113873e-07,False,False
hsa-miR-127-3p,IL1A,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.3674587340069739,-0.3674587340069739,0.015347945257146105,0.30334762390594655,False,False
hsa-miR-128,hsa-miR-200a,miRNA,miRNA,miRNA-miRNA,coexpression,0.7820768722543523,0.7820768722543523,5.924593949095434e-10,4.4333552020758e-08,False,False
hsa-miR-128,hsa-miR-429,miRNA,miRNA,miRNA-miRNA,coexpression,0.7482267059713062,0.7482267059713062,8.038900874777427e-09,3.69418245829919e-07,False,False
hsa-miR-128,hsa-miR-484,miRNA,miRNA,miRNA-miRNA,coexpression,0.7419409468942113,0.7419409468942113,1.2475345039889438e-08,5.135530476774364e-07,False,False
hsa-miR-128,hsa-miR-340,miRNA,miRNA,miRNA-miRNA,coexpression,0.7207031401467352,0.7207031401467352,5.0415074187006255e-08,1.4219181135138033e-06,False,False
hsa-miR-135b,hsa-miR-934,miRNA,miRNA,miRNA-miRNA,coexpression,0.7294428879484287,0.7294428879484287,2.882758820301125e-08,9.461607112786562e-07,False,False
hsa-miR-135b,LCK,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.4495579641349542,-0.4495579641349542,0.002491664293773986,0.18115985271716445,False,False
hsa-miR-135b,FLT3,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.3847858408117203,-0.3847858408117203,0.010840629877221201,0.2731838729059743,False,False
hsa-miR-135b,PTHLH,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.3738512964374261,-0.3738512964374261,0.013528441829670874,0.2915428389266629,False,False
hsa-miR-135b,CEBPA,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.3425370490048712,-0.3425370490048712,0.02454555511952405,0.3501595184395789,False,False
hsa-miR-135b,ATM,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.32397835801539404,-0.32397835801539404,0.034056567671114056,0.40807180353474237,False,False
hsa-miR-141,hsa-miR-200c,miRNA,miRNA,miRNA-miRNA,coexpression,0.9516161918303871,0.9516161918303871,1.2671490683453598e-22,2.537466009361583e-19,False,False
hsa-miR-141,hsa-miR-200b,miRNA,miRNA,miRNA-miRNA,coexpression,0.9252207133437265,0.9252207133437265,7.401837979221008e-19,3.705545138347517e-16,False,False
hsa-miR-141,hsa-miR-200a,miRNA,miRNA,miRNA-miRNA,coexpression,0.7955198209710782,0.7955198209710782,1.8442322622069231e-10,1.6786705023042564e-08,False,False
hsa-miR-141,hsa-miR-429,miRNA,miRNA,miRNA-miRNA,coexpression,0.7827040689606299,0.7827040689606299,5.620922607007323e-10,4.4140774590322214e-08,False,False
hsa-miR-141,hsa-miR-183,miRNA,miRNA,miRNA-miRNA,coexpression,0.7272510852623291,0.7272510852623291,3.323178492741028e-08,1.0562960209069695e-06,False,False
hsa-miR-141,hsa-miR-340,miRNA,miRNA,miRNA-miRNA,coexpression,0.7260857452536673,0.7260857452536673,3.582145658915818e-08,1.1121312685238645e-06,False,False
hsa-miR-142-3p,hsa-miR-142-5p,miRNA,miRNA,miRNA-miRNA,coexpression,0.8941191007539669,0.8941191007539669,6.833069925609877e-16,1.7104028157542225e-13,False,False
hsa-miR-142-3p,hsa-miR-150,miRNA,miRNA,miRNA-miRNA,coexpression,0.835738627513114,0.835738627513114,3.1129180160519217e-12,4.617495057143684e-10,False,False
hsa-miR-142-3p,hsa-miR-155,miRNA,miRNA,miRNA-miRNA,coexpression,0.7889315748959981,0.7889315748959981,3.3019843808693534e-10,2.8748798794308174e-08,False,False
hsa-miR-142-3p,COL1A1,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.4856818714760585,-0.4856818714760585,0.0009616740204328988,0.12312724339298782,False,False
hsa-miR-142-3p,MMP2,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.4531414891773835,-0.4531414891773835,0.002277419354351137,0.18115985271716445,False,False
hsa-miR-142-3p,TIMP2,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.4519662294858094,-0.4519662294858094,0.0023458206694496673,0.18115985271716445,False,False
hsa-miR-142-3p,PDGFRB,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.43999880303615413,-0.43999880303615413,0.0031523195326912533,0.18528941906161017,False,False
hsa-miR-142-3p,PLAT,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.434943207118468,-0.434943207118468,0.0035602983288139083,0.19320231345437305,False,False
hsa-miR-142-3p,MMP14,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.39259556871842943,-0.39259556871842943,0.009213207065138871,0.26500831300801797,False,False
hsa-miR-142-3p,PLAUR,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.3860722301303717,-0.3860722301303717,0.010556764563291477,0.2714596601989237,False,False
hsa-miR-142-3p,PDGFRA,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.36386447982146974,-0.36386447982146974,0.01645914564815453,0.31438614753619676,False,False
hsa-miR-142-3p,TIMP3,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.3462235731725432,-0.3462235731725432,0.022948793654895515,0.34157872729574146,False,False
hsa-miR-142-3p,JUN,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.3365634873443636,-0.3365634873443636,0.0273291275166446,0.3682974754110474,False,False
hsa-miR-142-3p,IGF1,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.32390934772487645,-0.32390934772487645,0.034096906054296196,0.40807180353474237,False,False
hsa-miR-142-3p,FGFR1,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.3158109258961052,-0.3158109258961052,0.03911120358835938,0.42471367282342554,False,False
hsa-miR-142-5p,hsa-miR-155,miRNA,miRNA,miRNA-miRNA,coexpression,0.8632152241970996,0.8632152241970996,9.60628972186721e-14,1.6727474059164425e-11,False,False
hsa-miR-142-5p,hsa-miR-150,miRNA,miRNA,miRNA-miRNA,coexpression,0.7965338368855263,0.7965338368855263,1.6829345967814695e-10,1.6047983476451868e-08,False,False
hsa-miR-142-5p,PLAT,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.5045958968704407,-0.5045958968704407,0.0005596203977844447,0.10446247425309635,False,False
hsa-miR-142-5p,PDGFRB,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.4818349053779086,-0.4818349053779086,0.0010696081420424482,0.12871273521254017,False,False
hsa-miR-142-5p,MMP3,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.4596151794893304,-0.4596151794893304,0.0019312440758191215,0.17697218440233406,False,False
hsa-miR-142-5p,TIMP2,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.4560531764945733,-0.4560531764945733,0.00211547535631134,0.18115985271716445,False,False
hsa-miR-142-5p,COL1A1,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.4299626933439648,-0.4299626933439648,0.0040066977179132116,0.19993818315131273,False,False
hsa-miR-142-5p,PLAUR,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.4190306190814572,-0.4190306190814572,0.005161349556311101,0.21859833414964666,False,False
hsa-miR-142-5p,MMP14,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.40396213219988436,-0.40396213219988436,0.007221400289823183,0.2563088553571045,False,False
hsa-miR-142-5p,TIMP3,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.402684508245823,-0.402684508245823,0.007424909189169718,0.25807960216148534,False,False
hsa-miR-142-5p,MMP2,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.39384656755084096,-0.39384656755084096,0.008973084033697806,0.26500831300801797,False,False
hsa-miR-142-5p,FGFR1,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.3582645135157184,-0.3582645135157184,0.018325662391420652,0.3252159804674651,False,False
hsa-miR-142-5p,JUN,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.34662071378427084,-0.34662071378427084,0.022782083849762,0.34157872729574146,False,False
hsa-miR-142-5p,NOTCH1,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.34397026106778117,-0.34397026106778117,0.0239141078234113,0.34734035570603156,False,False
hsa-miR-142-5p,CDKN1A,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.3166960972648048,-0.3166960972648048,0.03853538047428097,0.4239229177183601,False,False
hsa-miR-148a,hsa-miR-374b,miRNA,miRNA,miRNA-miRNA,coexpression,0.7445228664782142,0.7445228664782142,1.0430914110727733e-08,4.4442352141983587e-07,False,False
hsa-miR-148a,hsa-miR-340,miRNA,miRNA,miRNA-miRNA,coexpression,0.7223573896454571,0.7223573896454571,4.5426804843242333e-08,1.3279879810013541e-06,False,False
hsa-miR-148a,ETS1,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.40330223650589264,-0.40330223650589264,0.00732590316461785,0.2568590096606617,False,False
hsa-miR-148a,LCK,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.37478818440125206,-0.37478818440125206,0.013277853966423288,0.2915428389266629,False,False
hsa-miR-148a,CSK,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.34869595616500915,-0.34869595616500915,0.021927336031510352,0.3415075272306045,False,False
hsa-miR-150,hsa-miR-155,miRNA,miRNA,miRNA-miRNA,coexpression,0.7304955478994162,0.7304955478994162,2.6911796173952282e-08,9.057289384594865e-07,False,False
hsa-miR-150,PLAUR,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.44524764834060265,-0.44524764834060265,0.00277271925515237,0.18115985271716445,False,False
hsa-miR-150,COL1A1,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.4043074622497968,-0.4043074622497968,0.007167227995589649,0.2561902772891619,False,False
hsa-miR-150,MMP14,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.37895428994018127,-0.37895428994018127,0.012210829199381979,0.2862445542552799,False,False
hsa-miR-150,SPP1,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.3531500633713497,-0.3531500633713497,0.020183182846590545,0.33184990164664496,False,False
hsa-miR-150,MMP2,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.33897242319122795,-0.33897242319122795,0.02617660113227791,0.3645575530261258,False,False
hsa-miR-150,PLAT,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.3252169796806736,-0.3252169796806736,0.03333921220270993,0.40391737860975496,False,False
hsa-miR-150,PTK7,miRNA,mRNA,miRNA-mRNA,anticorrelation,-0.31874423958322373,-0.31874423958322373,0.037229581560304634,0.42305757454047527,False,False
